date,XOM,JNJ,GE,T,WFC,JPM,CHL,WMT,PG,VZ,PFE,F,KO,CVX,NVS,BABA,V,FMX,ORCL,HD,DIS,MS,PM,TM,UBS,PEP,IBM,NVO,BAC,UL,UN,TSM,UNH,RIO,C,HSBC,BMY,TOT,MCD,MA,CVS,SNY,MMM,DCM,BP,GSK,ABBV,TJX,SAP,AGN,NKE,UPS,RY,NTT,HON,UTX,ABEV,SNP,BA,TD,LLY,ACN,UNP,LMT,RAI,USB,DEO,AZN,D,LOW,LYG,DHR,MTU,CL,BBL,CAJ,SAN,GS,SPG,AXP,AIG,BNS,LFC,BT,DOW,TMO,DD,EPD,CB,TWX,OXY,NEE,BLK,E,ABT,DUK,NGG,CRM,COP,EMC
15-02-20,89.92,100.26,25.21,34.08,54.83,59.8,68.4,84.3,84.87,48.97,34.56,16.4,41.97,108.6,102.6,86.64,68.25,89.53,43.77,112.24,104.55,36.74,83.04,136.9,17.64,99.06,163.65,47.55,16.38,43.34,42.8,24.44,112.62,49.94,51.78,46.68,60.52,52.88,94.19,90.79,102.7,50.1,168.12,17.65,41.28,47.35,61.3,68.73,69.63,295.77,47.46,101.96,60.59,30.7,105.36,124.11,6.36,83.38,158.31,43.04,71.88,90.49,123.66,203.99,36.95,44.62,116.89,34.29,73.99,73.56,4.83,87.68,6.5,70.24,48.73,32.5,7.41,191.51,191.81,79.83,55.22,52.83,10.46,34.1,49.53,131.17,76.67,34,114.5,84.53,80.1,105.6,376.64,37.64,47.48,78.71,69.52,63.74,67.38,29.04
15-02-23,89.01,100.18,25.17,33.85,55.1,59.35,67.45,84.6,85.39,48.77,34.39,16.38,41.85,107.86,103,85.47,68.25,90.49,43.78,112.28,104.99,36.27,82.89,136.98,17.37,99.45,162.91,47.49,16.2,43.85,43.15,24.22,116.4,48.57,51.32,44.68,61.29,52.26,94.31,91.12,103.26,50.22,168.81,17.85,41.22,47.29,60.57,68.4,69.68,292.45,47.5,101.77,59.69,30.8,104.38,123.72,6.44,82.23,154.74,42.53,71.09,90.57,123.75,205.59,37.39,44.48,117.99,34.65,73.9,73.73,4.91,86.86,6.38,70.68,47.95,32.43,7.29,190.31,193.61,80.3,54.57,52.39,10.32,34.16,49.49,130.98,77.46,33.55,113.56,83.77,79.8,105.99,376.43,37.01,47.32,79.26,69.51,62.58,66.92,28.75
15-02-24,89.42,100.7,25.39,34.05,55.37,60.82,68.67,84.57,85.5,49.22,34.34,16.36,42.13,107.96,102.65,84.69,68.12,92.58,43.88,116.75,104.67,36.74,83.51,138.34,17.36,99.58,164.83,47.35,16.38,44.14,43.47,25.04,115.43,49.42,51.9,45.04,61.45,53.48,94.98,91.32,103.36,50.39,169.12,18.03,41.59,47.7,60.87,67.16,69.87,289.11,47.71,102.32,60.09,31.13,104.3,123.79,6.52,83.09,154.38,42.64,70.9,90.85,122.69,206.62,37.82,44.72,119.26,34.66,74.06,74.65,4.89,87.04,6.36,71.01,51.13,32.68,7.31,192.22,190.06,80.86,55.04,52.28,10.5,34.4,49.81,131.85,77.9,33.65,114.51,83.62,79.75,106.08,378.11,37.69,47.47,79.85,70.14,61.93,67.09,29.02
15-02-25,89.6,101.21,25.91,34.21,55.33,61.14,68.14,83.57,85.46,49.2,34.66,16.51,42.05,108.58,102.64,86.19,68.25,91.36,43.73,116.31,105.57,36.59,83.47,136.87,17.48,99.5,162.81,47.28,16.49,43.98,43.28,25.04,114.05,49.17,52.09,44.77,61.22,53.92,98.66,92.67,103.44,50.41,168.89,17.99,41.91,47.72,60.62,69.38,70.18,290.4,48.41,101.96,62.64,30.94,104.39,123.37,6.37,82.99,153.01,43.44,70.36,90.6,122.42,204.86,37.84,44.84,118.15,34.84,72.71,74.43,4.89,87.22,6.44,71.01,51.04,32.5,7.3,191.72,190.48,82.17,54.8,52.97,10.49,34.34,49.85,131.07,77.9,33.75,114.23,82.49,80.21,103.78,375.92,37.62,47.4,79.01,70.03,62.87,67.53,28.91
15-02-26,88.65,102.8,25.89,34.5,55.15,61.58,68.61,83.8,85.17,49.37,34.59,16.38,42.46,107.06,103,85.37,68.44,95.26,43.89,115.38,104.56,36.06,82.8,136.8,17.45,99.07,160.87,47.53,16.04,44.05,43.25,24.68,113.66,49.3,52.41,44.85,61.46,52.98,99.51,91.26,104.17,48.87,169.61,17.84,41.36,47.84,60.52,68.07,69.85,289.78,48.5,101.86,62.39,31.33,103.64,122.67,6.37,83.27,151.73,43.52,70.03,90.3,120.76,201.33,37.82,44.93,118.71,34.5,71.95,74.1,4.84,87.81,6.61,71.11,49.92,32.61,7.24,192.2,187.14,83.25,54.93,53.15,10.68,34.74,49.25,130.14,78.03,32.71,114.78,82.42,78.32,103.48,375.02,37.13,47.61,78.56,68.49,70.24,65.85,28.82
15-02-27,88.54,102.51,25.99,34.56,54.79,61.28,67.75,83.93,85.13,49.45,34.32,16.34,43.3,106.68,102.4,85.12,67.83,95.26,43.82,114.75,104.08,35.79,82.96,135.37,17.49,98.98,161.94,47.75,15.81,44.11,43.47,24.53,113.63,49.33,52.42,44.62,60.92,53.63,98.9,90.13,103.87,48.86,168.65,17.83,41.44,47.42,60.5,68.64,70.19,291.36,48.56,101.73,62.62,31.13,102.78,121.91,6.45,83.68,150.85,43.85,70.17,90.03,120.26,200.05,37.81,44.61,118.85,34.45,72.09,74.09,4.84,87.28,6.53,70.82,50.2,32.52,7.28,189.79,190.36,81.59,55.33,53.45,10.71,34.98,49.24,130,77.85,33.34,114.01,81.86,77.88,103.46,371.42,37.27,47.37,78.55,68.56,69.38,65.2,28.94
15-03-02,88.04,103.22,26.11,34.64,55.55,61.77,67.4,83.96,85.41,49.47,34.77,16.57,43.2,105.9,100.07,84,69.57,95.74,44.03,116.12,105.89,36.24,82.95,135.87,17.48,99,160.48,47.51,16.01,44.2,43.76,24.63,114.4,48.47,53.49,44.87,62.3,52.85,100,92.02,104.19,48.29,170.5,18.08,41.3,47.93,60.46,69.47,71.11,297.31,49.38,101.93,62.34,31.74,104.58,123.19,6.3,83.12,153.8,43.55,71.12,91.18,120.75,203.02,37.94,44.88,117.76,34.36,70.32,75.09,4.95,87.47,6.45,71.01,49.4,32.55,7.3,191.79,190.04,82.03,55.65,53.38,10.79,35.09,49.35,131.35,78.49,32.82,114.37,82.77,77.74,101.54,376.42,37.02,47.22,77.06,68.04,68.46,64.4,28.88
15-03-03,87.62,102.34,25.86,34.41,55.45,61.97,64.75,83.37,85.16,49.55,34.56,16.17,42.95,105.16,99.06,81.58,68.82,95.31,43.38,116.07,106.35,35.82,82.7,135.4,17.49,98.4,161.03,47.22,16.04,44.05,43.64,24.5,112.86,48.25,53.73,44.81,61.92,53.09,99.74,90.97,103.45,48.08,168.27,18.54,41.74,47.71,59.62,68.61,70.41,296.23,48.98,101.5,61.84,31.43,104.04,121.7,6.31,82.75,155.57,43.4,70.37,90.84,118.46,199.93,37.71,44.75,117.22,34.14,70.97,75.01,4.92,87.05,6.33,70.68,49.3,32.47,7.23,191.27,189.61,81.91,55.58,52.7,10.3,34.73,49.25,129.73,78.07,32.97,113.83,83.16,78.01,101.94,373.66,36.84,47.09,77.51,68.15,66.95,64.78,28.39
15-03-04,87.18,101.65,25.66,34,54.82,62.13,65.22,82.58,84.35,49.07,34.64,16.03,42.5,105.16,99.04,85.49,68.44,92.13,43.61,114.76,105.57,35.09,82.17,135.52,17.62,97.36,159.42,47.05,15.84,43.72,43.46,24.33,113.82,46.12,53.67,43.76,65.67,52.82,100.25,91.71,103.08,48.34,167.16,18.26,41.53,47.82,60.27,68.29,69.88,296.14,48.76,100.42,62.01,31.39,103.05,121.04,6.16,81.35,154.35,43.6,70.65,90.91,118.21,198.97,37.37,44.41,117,33.9,70.61,74.02,4.88,86.11,6.26,70.68,48.5,32.46,7.2,189.67,187.56,80.63,55.38,52.47,10.09,35.02,49.57,128.89,78.12,32.54,112.6,83.08,78.33,101.39,369.14,36.34,47.01,77.08,66.64,64.88,64.25,28.2
15-03-05,86.74,102.52,25.82,34,54.84,62,65.89,83.57,84.63,48.92,34.47,16.11,42.4,104.73,98.95,86.1,68.53,92.27,43.8,115.91,105.03,35.52,81.71,134.9,17.58,97.23,161.18,46.84,16,44.28,43.94,24.46,114.79,45.47,53.56,43.59,66.05,52.17,99.11,92.81,103.36,48.36,167.57,18.54,41.18,47.6,56.86,68.72,69.98,295.7,49.23,100.72,61.68,31.62,103.13,120.79,6.14,80.26,154.47,43.32,70.59,92.05,118.33,199.1,36.94,44.58,117.85,34.09,71.18,74.56,4.96,86.34,6.35,71.46,48.21,32.8,7.19,190.08,187.13,81.15,55.61,52.14,9.99,35.07,48.89,131.46,78.32,32.69,113.19,83.26,77.49,102.13,369.94,36.3,47.44,77.58,67.22,65.59,63.33,28.01
15-03-06,85.63,100.11,25.42,33.48,54.59,60.89,64.36,82.59,82.66,48.29,33.97,15.93,41.52,103.55,97.46,84.4,67.34,89.45,42.38,114.45,103.82,35.53,80.05,134.89,17.54,96.17,158.5,46.51,16.22,43.02,42.79,24.09,112.88,44.23,53.06,42.81,65.12,50.77,97.13,90.79,101.9,47.42,164.36,18.29,40.35,46.73,55.64,68.03,68.48,289.92,48.46,100.62,61.11,31.19,101.87,119.43,5.98,78.94,153.12,43.03,68.41,90.67,116.45,197.66,35.22,44.67,115.88,33.14,69.58,73.51,4.88,85.22,6.42,69.25,46.78,33.07,6.98,186.91,180.58,80.31,56,51.19,9.88,34.46,47.94,128.51,78.14,31.99,111.98,84.12,74.77,98.7,365.47,35.1,46.5,74.96,65.21,64.56,62.79,27.65
15-03-09,85.16,100.66,25.64,33.35,54.67,61.5,65.44,82.88,83.09,48.23,34.03,16.03,41.39,103.95,97.99,82.53,67.86,88.14,42.69,115.25,105.26,35.67,80.45,135.39,17.48,96.04,160.77,46.59,16.17,42.73,42.57,23.45,114.9,44.12,52.95,42.95,66.36,50.42,97.71,91.12,102.5,47.57,166.37,18.17,40.28,47.06,55.54,68.23,68.48,293.6,48.72,100.55,61.05,30.74,103.14,121.75,5.85,79.39,154.75,43.05,69.58,90.79,117.17,199.74,35.3,44.89,115.15,33.08,69.57,74.26,4.88,86.09,6.47,69.59,46.87,32.98,7.06,187.93,180.44,80.51,56.11,51.22,10.06,34.3,47.93,128.1,78.57,31.81,112.83,85.2,74.8,98.93,364.59,35.89,46.83,74.76,65.7,65.48,61.97,27.86
15-03-10,84.26,99.53,25.17,32.78,53.29,59.96,63.44,82.07,81.54,47.51,33.78,15.72,40.69,102.91,96.2,82.97,66.3,86.53,41.82,112.56,103.09,34.88,79.25,133.69,17.26,94.43,157.81,46.7,15.79,42.13,41.71,23.05,112.46,42.91,51.23,42.35,65.53,48.49,96.29,88.84,101.53,46.34,162.26,17.86,39.04,46.03,55.84,67.61,66.91,287.6,48.26,99.47,59.65,29.98,101.17,117.4,5.73,78.1,152.42,41.93,68.78,88.06,114.75,197.58,35.15,43.71,112.01,32.28,69.26,73.06,4.74,84.65,6.19,68.4,44.68,32.75,6.76,182.71,179.92,79.11,54.42,49.4,9.75,33.48,47.11,127.03,78.77,32.21,110.11,83.38,73.82,97.99,356.19,34.56,46.17,74.7,64.34,63.76,60.87,26.95
15-03-11,84.02,98.32,25.19,32.62,53.7,60.24,63.65,80.69,81.39,47.68,33.63,15.75,40.1,103.54,96.2,81.99,66.19,88.03,41.47,113.07,102.89,34.95,77.82,134,17.18,93.63,156.8,46.01,16.11,42.08,41.85,23.49,112.72,42.53,52.33,42.05,65.6,48.01,94.96,86.97,101.56,46.93,161.73,18.09,38.23,45.63,56.62,67.15,67.19,292.86,47.67,98.72,59.52,30.03,100.65,118.34,5.81,78.2,151.17,41.94,68.46,86.86,114.29,197.21,34.94,43.75,111.08,32.22,68.75,73.07,4.68,84.37,6.21,67.89,43.11,32.82,6.77,184.18,179.35,79.45,54.72,49.13,9.77,33.3,46.78,127.94,79.29,31.38,110.82,82.94,74.26,97.98,358.41,34.66,46.3,74.28,63.78,63.68,61.3,25.72
15-03-12,84.22,99.83,25.4,33.13,55.59,61.37,63.93,81.9,82.09,48.73,34,16.17,40.57,102.42,97.04,81.92,67.4,90.46,41.62,116.1,107.17,37.09,78.73,137.53,17.36,95.71,157.98,46.58,16.09,42.1,42.1,23.53,114.88,42.68,54.08,41.97,66.65,48.24,96.25,89.25,102.96,47.56,164.47,18.45,38.16,46.37,58,68.69,68.09,298.63,48.52,99.67,60,31.13,102.46,121.24,5.72,78.43,152.04,42.38,69.56,88.2,115.13,198.78,35.34,44.47,112.49,33.42,69.82,74.94,4.74,85.56,6.47,68.53,42.95,33.14,6.87,189.95,183.6,81.56,55.6,49.73,10,33.48,47.46,128.6,80.4,31.43,112.69,84.57,74.58,100.52,368.71,34.66,47.25,75.28,64.04,64.95,61.36,26.17
15-03-13,83.87,99.21,25.04,32.76,55.34,61,63.73,81.9,81.83,48.84,34,16.2,39.91,101.62,97.04,81.86,66.26,89.97,42.38,114.82,106.44,36.35,77.65,136.17,17.6,94.32,154.28,47.6,16.09,42.06,42.03,23.88,115.25,41.9,53.54,41.55,66.87,47.16,96.35,87.75,103.26,47.07,162.74,18.28,37.6,46.37,58,67.99,68.08,298.95,47.9,98.53,59.16,30.9,101.17,118.74,5.57,78.67,151.57,41.86,69.89,87.87,114.52,197.11,34.94,44.29,110,33.68,68.96,74.16,4.72,85.2,6.52,68.46,41.64,32.96,6.77,189.34,183.98,80.6,55.3,49.14,10.08,33.46,47.05,127.42,80.5,31.16,111.74,84.09,72.84,100.61,367.74,32.86,46.88,74.61,63.14,64.6,61.64,26
15-03-16,84.76,101.06,25.45,33.06,55.73,61.85,66.52,83.29,83.56,49.27,34.44,16.49,40.29,103.13,97.88,84,67.26,90.22,43.41,116.5,107.37,36.73,77.89,137.52,17.91,95.45,157.08,48.87,16.13,42.69,42.84,24.28,118.52,42.51,53.69,41.75,68.03,47.48,97.15,88.71,104.39,48.62,166.21,18.17,37.55,46.97,59.12,68.66,69.48,305,48.22,100.26,59.77,30.57,102.78,120.07,5.58,78.39,153.67,42.23,71.07,88.91,116.72,202.11,35.37,44.97,112.37,34.36,69.98,75.44,4.75,86.8,6.61,69.02,42.55,33.01,6.86,191.9,187.07,81.5,55.93,49.91,10.4,33.64,47.03,132.97,77.07,31.31,114,85.45,73.11,102.97,374.08,32.19,47.83,75.71,63.29,66.43,62.4,26.18
15-03-17,84.08,99.89,25.31,32.9,55.91,61.61,65.88,82.62,82.85,48.95,34.17,16.39,40.51,103.17,97.6,84.5,66.12,90.21,42.87,115.58,106.96,36.55,77.89,136.96,17.78,94.13,156.96,48.26,16.09,42.52,42.59,24.31,117.6,42.55,53.84,42.25,67.62,48.03,96.17,87.97,103.02,48.97,164.23,18.26,37.82,47.23,59.73,68.31,69.01,307.51,48.27,99.6,59.64,30.67,102.21,119.86,5.64,78.65,154.51,42.36,70.84,88.84,116.42,200.67,34.83,44.95,112.92,34.36,69.99,74.57,4.75,86.27,6.56,68.41,43.43,33.35,6.86,190.57,186.13,81.06,55.8,49.6,10.34,33.53,46.63,132.35,74.68,31.4,113.36,85.76,72.36,103.28,374.26,32.3,47.09,75.08,64.2,67.55,62.01,25.96
15-03-18,86.07,101.46,25.64,33.59,56.17,61.75,67.39,82.53,83.75,49.54,34.38,16.46,40.6,106.7,100.4,84.59,66.92,93.81,44.13,116.08,107.97,36.73,78.56,140.08,18.27,94.64,159.81,49.23,15.98,43.6,43.63,24.71,119.96,42.94,53.72,43.09,68.47,49.33,97,88.88,103.49,50.2,166.47,18.47,39.35,48.74,59.89,67.95,70.97,313.95,48.76,100.26,60.49,30.93,103.84,120.31,5.75,79.92,155.73,42.97,73.54,90.93,117.78,202.6,35.06,44.85,116.51,35.44,71.92,74.52,4.78,87.28,6.68,68.33,44.25,34.31,6.94,192.32,191.5,81.86,56.42,50.23,10.54,34.42,47.54,133.89,76.01,32.22,114.75,87.2,74.01,106.9,377.76,33.64,47.39,76.4,66.24,68.55,63.64,26.47
15-03-19,84.41,101.69,25.33,33.2,55.51,61.2,64.54,81.52,83.38,49.3,34.15,16.34,40.02,104.75,99.87,85.74,66.81,93,44.16,115.16,107.37,36.11,78.86,140.1,18.14,94.1,159.81,48.2,15.61,42.53,42.31,24.66,120.76,42.08,52.38,42.57,68.32,48.78,95.98,89.02,103.34,49.47,165.66,18.29,38.97,48.21,61.19,68.16,70.31,314.41,49.16,99.91,59.28,30.71,103.02,119.38,5.62,78.91,154.11,42,74.22,90.19,117.55,202.19,34.78,44.44,114.07,35.45,71.6,74.56,4.71,87.01,6.48,68.29,43.89,33.94,6.87,189.97,192.1,81.54,55.65,49.4,10.56,34.16,46.73,134.76,74.51,31.9,113.68,86.83,71.87,105.48,369.95,33.19,47.44,76.01,65.51,68.88,62.76,26.21
15-03-20,84.54,102.4,25.4,33.23,56.01,61.75,63.72,83.24,84.74,49.56,34.25,16.48,40.65,107.03,101.68,85.2,67.41,93.1,44.41,117.49,108.43,36.5,79.45,143.09,18.7,95.34,162.88,49.53,15.84,43.24,43,24.77,119.14,43.58,52.98,43.56,67.76,50.65,97.05,89.82,103.86,50.64,166.49,18.22,40.1,48.81,60.4,69.47,72.76,317.06,50.99,100.25,60.76,30.79,105.4,119.46,5.82,80.26,154.5,43.06,76.12,91.48,117.45,203.77,34.95,44.86,114.94,36.35,72.19,75.23,4.85,87.15,6.61,69.56,45.92,34.84,7.28,193.13,197.34,82.7,55.94,50.43,10.69,34.74,47.29,136.63,74.34,32.17,113.54,87.89,72.72,105.99,378.64,34.78,47.47,76.67,66.79,67.69,63.84,26.7
15-03-23,85.43,102.98,25.47,33.28,55.78,61.14,64.03,83.31,84.86,49.64,35.05,16.57,40.62,105.92,102.36,84.25,67.08,93.61,44.25,116.07,108.22,36.31,79.86,145.32,19.04,95.85,164.63,49.41,15.72,43.29,43.21,24.8,119.04,44.19,52.48,43.21,67.58,51.19,98.62,89.33,104.56,50.98,166.13,18.45,40.14,48.37,60.48,69.48,73.2,314.97,50.73,99.88,61.37,30.85,104.3,118.68,5.98,76.93,152.81,43.29,76.36,91.54,112.78,202.92,35.76,44.71,115.34,36.11,72.2,75.37,4.89,86.77,6.57,70.17,47.64,35.73,7.42,191.96,197.54,82.2,55.83,50.96,10.78,34.74,47.23,137.87,74.42,32.98,113.54,87.08,72.86,105.74,374.33,35.29,47.47,76.8,66.73,67.66,63.23,26.25
15-03-24,84.52,101.96,25.27,33.07,55.35,60.46,64.63,83.05,83.92,49.41,34.52,16.56,40.47,104.2,101.89,83.63,67.1,94.28,43.71,116.15,107.11,36.24,77.53,144.52,19.14,95.86,163,50.09,15.61,43.07,43.18,24.5,118.12,43.04,51.94,43.02,65.69,51.07,99.36,89.49,104.49,51.12,166.32,18.36,39.51,47.73,59.63,70.08,73.53,309.13,50.32,99.26,61.65,31.23,104.06,118.92,5.94,77.33,151.65,43.57,75.56,89.41,112.51,203.3,35.62,44.2,114.66,35.72,71.46,75.61,4.86,85.93,6.56,69.31,47.3,35.2,7.51,191.28,196.83,81.37,55.37,51.14,10.71,34.48,47.21,135.65,73.6,32.25,112.35,86.34,72.45,104.84,369.1,34.91,47,76.06,66.44,67.37,62.55,25.81
15-03-25,84.86,100.34,24.91,32.62,54.54,59.61,65.12,81.32,83.01,48.73,34.3,16.18,40.45,105.67,100.36,83.75,65.73,94.31,42.93,113.68,105,35.45,76.7,143.81,19.02,95.26,159.2,49.82,15.41,42.72,42.6,23.18,116.54,43.3,51.38,43.24,64.7,50.94,98.14,87.37,102.73,50.3,162.7,18.13,40.01,47.35,58.22,69.54,72.11,300.63,49.5,97.46,61,31.7,101.93,116.46,5.78,77.02,148.23,43.16,74.36,88.21,110.82,199.02,35.07,43.42,114.17,35.26,70.7,74.26,4.81,84.35,6.49,68.89,46.87,34.95,7.46,187.35,194.15,80.11,54.52,50.34,10.37,34.84,46.83,133.71,72.03,32.5,111.59,85.17,73.72,103.42,363.92,35.06,46.53,74.96,66.39,65.78,63.05,25.68
15-03-26,84.32,100.14,24.8,32.82,54.5,59.54,64.69,81.89,82.15,48.42,34.16,16.01,40.35,105.25,99.56,84.17,65.59,92.29,42.99,112.37,105.24,35.62,76.34,143.11,19.04,95.63,160.59,53.26,15.42,42.37,42.27,23.2,116.25,42.72,51.19,43.13,65,50.73,97.64,87.93,101.99,48.8,162.59,17.97,39.81,46.66,57.27,69.02,71.75,301.32,49.66,96.64,60.79,31.07,102.17,116.04,5.67,77.2,148.17,43.03,73.44,94.17,108.17,200.56,34.4,43.25,112.71,34.88,70.36,72.86,4.79,84.32,6.42,68.74,45.89,35.06,7.46,187.24,192.65,78.48,54.17,50.25,10.31,34.31,46.86,133.07,71.76,32.59,111.26,84.73,73.73,102.72,362.15,34.81,46.5,74.35,65.52,65.99,63.24,25.81
15-03-27,83.58,100.34,24.86,32.75,54.12,59.55,64.25,81.35,82.31,48.56,34.53,15.98,40.08,104.28,100.4,84.58,65.54,94.44,42.64,113.86,105.48,35.83,76.79,142.4,19,95.95,160.4,53.84,15.31,42.51,42.49,22.94,118.01,41.88,51,43.12,65.26,50.82,96.96,87.25,102.5,49.97,163.5,17.83,39.61,47.02,57.65,69.59,72.54,303.56,49.94,96.59,59.65,31.24,102.96,116.9,5.66,77.41,148.85,42.24,73.58,93.94,108.44,202.23,35.3,42.86,113.24,35.04,70.39,73.67,4.74,84.85,6.36,68.75,44.96,35.55,7.47,188.06,194.26,77.97,54.03,49.52,10.59,33.84,47.76,133.69,71.65,32.4,110.9,85.11,72.72,103.54,361.63,34.8,46.78,75,65.81,66.55,62.93,25.17
15-03-30,85.63,101.55,25.12,32.97,54.77,60.96,65.07,82.53,82.72,49.12,35,16.16,40.51,106.9,101.31,83.9,65.66,93.99,43.44,114.63,106.12,36.31,76.86,142.55,19.16,96.52,162.67,54.68,15.52,42.81,42.96,23.25,121,42.37,51.64,43.19,65.76,50.74,97.88,87.67,103.83,50.24,166.05,17.66,39.84,47.2,58.24,70.47,72.72,304.76,50.44,97.27,59.35,31.41,104.91,118.83,5.77,79.7,152.7,42.1,73.87,94.42,110.09,204.89,34.74,43.79,113.05,34.97,71.14,74.8,4.74,85.6,6.36,69.29,45.28,35.73,7.5,191.02,196.97,78.05,54.68,49.41,11.21,33.28,48.68,135.57,72.58,32.91,112.21,85.3,73.98,104.74,368.1,34.81,47.08,75.9,65.72,66.85,64,25.52
15-03-31,85,100.6,24.81,32.65,54.4,60.58,65.03,82.25,81.94,48.63,34.79,16.14,40.55,104.98,98.61,83.24,65.41,93.5,43.15,113.61,104.89,35.69,75.33,139.89,18.77,95.62,160.5,53.39,15.39,41.71,41.76,23.48,118.29,41.4,51.52,42.59,64.5,49.66,97.44,86.39,103.21,49.44,164.95,17.43,39.11,46.15,58.54,70.05,72.17,297.62,50.16,96.94,60.36,30.82,104.31,117.2,5.76,79.69,150.08,42.85,72.65,93.69,108.31,202.96,34.46,43.67,110.57,34.22,70.87,74.39,4.67,84.9,6.22,69.34,44.26,35.37,7.45,187.97,195.64,78.12,54.79,50.23,11.01,32.58,47.98,134.34,71.47,32.93,111.49,84.44,73,104.05,365.84,34.61,46.33,76.78,64.61,66.81,62.26,25.56
15-04-01,84.46,99.15,24.84,32.89,53.94,59.95,65.32,80.71,82.32,48.92,34.33,15.91,40.68,104.79,99.86,82.36,65.18,95.09,42.94,113.13,105.44,35.97,76.07,138.48,19.14,95.09,159.18,54.63,15.41,41.83,41.96,23.23,117.45,41.1,51.62,42.92,63.56,49.76,96.29,86.74,102.26,49.93,162.52,17.36,39.5,46.69,57.1,68.95,72.41,296.43,49.78,96.54,60.42,30.83,103.24,115.92,5.92,80.23,148.64,43.23,71.53,93.56,107.34,198.76,35.16,43.49,111.03,34.4,71.51,74.39,4.73,83.9,6.31,69.09,43.88,35.28,7.52,192.23,197.99,78.93,54.81,50.3,11.38,32.82,47.9,132,70.98,32.63,110.99,82.8,74.24,104.76,362.57,34.94,45.89,76.83,65.53,66.08,63.02,25.47
15-04-02,84.3,99.64,24.94,33.13,54.37,60.52,66.31,80.73,82.43,49.47,34.38,16.03,40.68,105.28,99.78,82.28,65.29,95.74,42.62,114.54,106,36.06,77.26,140.02,19.32,95.69,160.45,54.48,15.54,42.49,42.87,23.69,117.36,41.2,51.86,43.15,63.23,50.01,95.83,87.03,102.71,51.05,162.8,17.73,39.65,46.71,57.01,69.32,72.76,298.37,49.83,96.47,61.13,31.25,103.51,117.13,6.04,80.2,149.28,43.06,71.24,94.18,107.13,198.72,36.7,43.71,112.56,34.4,71.58,74.84,4.73,84.19,6.46,69.33,43.02,36.08,7.64,191.55,199.36,79.7,55.14,50.23,11.36,32.99,48.24,133.11,71.39,32.66,111.2,85,74.55,104.75,366.4,35.09,46.13,76.97,65.43,66.68,63.18,25.53
15-04-06,85.13,99.16,25.18,33.33,54.08,60.47,66.66,80.99,83.04,49.63,34.48,16,41.17,106.92,100.25,81.82,65.2,97.09,42.96,114.95,105.63,35.91,78.2,140.64,19.43,96.48,162.04,55.37,15.51,42.78,43.11,23.54,117.7,41.68,51.62,43.52,63,50.72,96.28,87.34,103.43,51.17,165.48,17.9,40.13,47.01,57.61,69.3,73.33,297.84,49.86,96.84,61.77,31.52,104.49,117.86,6.19,81.29,150.93,43.37,71.31,95.69,106.38,200.53,36.86,43.32,113.24,34.72,72.71,75.06,4.79,84.97,6.5,69.95,43.87,37.38,7.72,192.05,200.8,79.63,55.42,50.59,11.53,33.22,48.68,133.5,72,32.77,111.26,85.28,76.51,105.54,366.98,35.43,46.3,78.24,65.91,67.94,65.39,26.14
15-04-07,85.75,100.1,25.02,33.16,54.02,60.85,66.67,80.5,82.39,49.27,34.54,15.9,41.01,108.54,101.32,82.21,65.8,97.75,42.96,114.3,105.43,35.94,77.74,139.72,19.45,96.21,162.07,55.2,15.46,43.03,43.36,23.39,117.35,42.48,51.52,43.49,63,51.2,96.35,87.92,103.13,51.59,166.21,18.08,40.25,47.26,58.42,68.65,72.95,295.56,49.8,96.68,62.22,31.83,104.13,117.49,6.23,81.63,152.32,43.64,71.7,96.39,107.84,200.15,36.3,43.35,114.26,34.8,71.95,74.11,4.78,85.33,6.62,69.71,43.72,37.15,7.63,192.39,198.29,78.33,54.98,51.01,11.52,33.12,48.52,133.02,71.67,33.34,111.35,85.31,76.81,104.29,368.62,36.04,46.19,77.65,66.26,68.2,65.79,26.18
15-04-08,84.06,100.16,25.01,32.65,54,61.05,71.94,81.03,82.77,49.13,34.64,15.98,40.89,106.66,101.44,85.39,66.5,98.88,43.11,115.59,106.36,36.26,77.24,139.94,19.28,96.03,161.85,55.12,15.61,42.94,43.24,23.2,118.19,42.55,51.89,43.77,63.52,50.78,96.85,89.32,102.93,51.48,166.27,18.06,40.77,47.41,58.81,69.33,72.93,294.78,50.42,96.67,62.52,31.99,103.85,117.84,6.36,84.61,153.36,43.58,72.15,95.12,108.13,200.81,36.23,43.43,113.92,34.94,71.75,74.81,4.78,85.35,6.61,69.9,44.01,37.23,7.59,192.56,197.46,78.69,55.45,50.75,12.4,33.19,48.37,132.82,71.74,33.39,111.24,85.18,76.6,104.04,369.71,36.01,46.61,77.3,66.14,68.21,64.81,26.23
